date,datetime,days,waterYear,waterWeek,flowMean,flowMin,flowMax,flowMedian,flowChange,volume,flowMeanVariance,flowMeanCalWeeklyExceedance
285120000000,1979-01-14T02:00:00.000+02:00,7,1978,16,951,919,988,944,69,575,0.3045267489711934,0.13064793837788852
285724800000,1979-01-21T02:00:00.000+02:00,7,1978,17,1024,995,1059,1026,64,619,0.2161520190023753,0.17042013030779604
286329600000,1979-01-28T02:00:00.000+02:00,7,1978,18,1141,1073,1187,1147,114,690,0.16428571428571428,0.17033398821218076
286934400000,1979-02-04T02:00:00.000+02:00,7,1978,19,1234,1200,1276,1241,76,746,0.06932409012131716,0.2008670520231214
287539200000,1979-02-11T02:00:00.000+02:00,7,1978,20,1381,1302,1475,1379,174,835,0.04700530705079606,0.2328281384043466
288144000000,1979-02-18T02:00:00.000+02:00,7,1978,21,1669,1546,1775,1669,229,1010,0.08025889967637541,0.2346819338422392
288748800000,1979-02-25T02:00:00.000+02:00,7,1978,22,1935,1812,2073,1930,261,1170,0.051630434782608696,0.2978474784747847
289353600000,1979-03-04T02:00:00.000+02:00,7,1978,23,2275,2138,2404,2291,266,1376,0.03221415607985481,0.3335177865612648
289958400000,1979-03-11T02:00:00.000+02:00,7,1978,24,2641,2464,2854,2637,390,1597,0.06793368378487667,0.36255319148936177
290563200000,1979-03-18T02:00:00.000+02:00,7,1978,25,3117,2934,3284,3136,351,1885,0.15145917990395272,0.35122344716321596
291168000000,1979-03-25T02:00:00.000+02:00,7,1978,26,3461,3334,3612,3456,278,2093,0.18243935770413391,0.35290134267367196
291772800000,1979-04-01T02:00:00.000+02:00,7,1978,27,3929,3721,4206,3909,485,2376,0.293285055957867,0.2517355870811953
292377600000,1979-04-08T02:00:00.000+02:00,7,1978,28,4942,4428,5326,4991,897,2989,0.6353408338848445,0.11065868263473057
292982400000,1979-04-15T02:00:00.000+02:00,7,1978,29,5335,5216,5397,5345,-162,3227,0.8017561634582911,0.05007384433613942
293587200000,1979-04-22T02:00:00.000+02:00,7,1978,30,4831,4535,5103,4854,-567,2922,0.6915266106442577,0.05040623111528901
294192000000,1979-04-29T02:00:00.000+02:00,7,1978,31,4113,3882,4428,4107,-546,2488,0.525027808676307,0.11008051529790663
294796800000,1979-05-06T02:00:00.000+02:00,7,1978,32,3545,3334,3818,3529,-483,2144,0.4225521669341894,0.1503239740820734
295401600000,1979-05-13T02:00:00.000+02:00,7,1978,33,3047,2845,3242,3032,-397,1843,0.34406704896338774,0.1760213488597769
296006400000,1979-05-20T02:00:00.000+02:00,7,1978,34,2590,2434,2785,2565,-351,1566,0.2809099901088032,0.19280667951188202
296611200000,1979-05-27T02:00:00.000+02:00,7,1978,35,2240,2073,2373,2248,-300,1355,0.2676853423882286,0.21672440944881904
297216000000,1979-06-03T02:00:00.000+02:00,7,1978,36,1876,1721,2021,1879,-300,1135,0.23339907955292571,0.24
297820800000,1979-06-10T02:00:00.000+02:00,7,1978,37,1579,1475,1700,1571,-225,955,0.22498060512024826,0.23405088062622317
298425600000,1979-06-17T02:00:00.000+02:00,7,1978,38,1323,1241,1435,1320,-194,800,0.21823204419889503,0.24282560706401762
299030400000,1979-06-24T02:00:00.000+02:00,7,1978,39,1144,1059,1212,1147,-154,692,0.2557628979143798,0.2328750000000002
299635200000,1979-07-01T02:00:00.000+02:00,7,1978,40,994,929,1047,995,-119,601,0.2892347600518807,0.21870646766169163
300240000000,1979-07-08T02:00:00.000+02:00,7,1978,41,867,827,910,864,-82,524,0.31363636363636366,0.19387755102040835
300844800000,1979-07-15T02:00:00.000+02:00,7,1978,42,773,741,805,772,-64,467,0.3396880415944541,0.15023255813953484
301449600000,1979-07-22T02:00:00.000+02:00,7,1978,43,698,662,735,699,-73,422,0.35271317829457366,0.13253796095444675
302054400000,1979-07-29T02:00:00.000+02:00,7,1978,44,631,607,650,632,-44,382,0.3511777301927195,0.12178137651821867
302659200000,1979-08-05T02:00:00.000+02:00,7,1978,45,577,561,599,570,-38,349,0.34498834498834496,0.1006033182503772
303264000000,1979-08-12T02:00:00.000+02:00,7,1978,46,547,531,561,543,-30,331,0.3813131313131313,0.07057377049180323
303868800000,1979-08-19T02:00:00.000+02:00,7,1978,47,508,497,525,507,-28,307,0.38419618528610355,0.06034602076124562
304473600000,1979-08-26T02:00:00.000+02:00,7,1978,48,476,469,490,475,-21,288,0.39589442815249265,0.07036649214659683
305078400000,1979-09-02T02:00:00.000+02:00,7,1978,49,450,443,461,447,-18,272,0.41509433962264153,0.060312500000000005
305683200000,1979-09-09T02:00:00.000+02:00,7,1978,50,424,412,439,422,-26,257,0.4276094276094276,0.06015873015873016
306288000000,1979-09-16T02:00:00.000+02:00,7,1978,51,395,383,407,394,-24,239,0.4157706093189964,0.08
306892800000,1979-09-23T02:00:00.000+02:00,7,1978,52,358,344,379,354,-35,217,0.3560606060606061,0.08099009900990098
307497600000,1979-09-30T02:00:00.000+02:00,1,1978,53,342,342,342,342,0,30,0.3359375,0
307584000000,1979-10-01T02:00:00.000+02:00,7,1979,1,336,331,342,337,-11,203,0.3548387096774194,0.09
308188800000,1979-10-08T02:00:00.000+02:00,7,1979,2,340,337,344,342,0,206,0.4225941422594142,0.05198863636363618
308793600000,1979-10-15T02:00:00.000+02:00,7,1979,3,331,328,337,331,3,200,0.4206008583690987,0.05013123359580056
309398400000,1979-10-22T02:00:00.000+02:00,7,1979,4,353,337,375,352,14,213,0.502127659574468,0.040317100792751956
310003200000,1979-10-29T02:00:00.000+02:00,7,1979,5,373,352,390,379,38,226,0.5477178423236515,0.04144144144144121
310608000000,1979-11-05T02:00:00.000+02:00,7,1979,6,393,390,407,390,17,238,0.5657370517928287,0.0401481481481481
311212800000,1979-11-12T02:00:00.000+02:00,7,1979,7,434,418,447,435,28,263,0.6133828996282528,0.030292134831460683
311817600000,1979-11-19T02:00:00.000+02:00,7,1979,8,484,452,531,469,73,292,0.6518771331058021,0.030875763747454217
312422400000,1979-11-26T02:00:00.000+02:00,7,1979,9,577,537,620,570,83,349,0.764525993883792,0.030204081632653056
313027200000,1979-12-03T02:00:00.000+02:00,7,1979,10,651,630,674,650,44,394,0.7594594594594595,0.0302053004852557
313632000000,1979-12-10T02:00:00.000+02:00,7,1979,11,706,685,741,699,56,427,0.7094430992736077,0.030222222222222227
314236800000,1979-12-17T02:00:00.000+02:00,7,1979,12,798,745,837,798,72,483,0.7272727272727273,0.03024618991793669
314841600000,1979-12-24T02:00:00.000+02:00,7,1979,13,843,827,864,837,36,510,0.6211538461538462,0.05035594639865995
315446400000,1979-12-31T02:00:00.000+02:00,7,1979,14,887,872,919,879,47,536,0.5188356164383562,0.08062327217893941
316051200000,1980-01-07T02:00:00.000+02:00,7,1979,15,990,929,1047,995,119,599,0.5230769230769231,0.04115156646909374
316656000000,1980-01-14T02:00:00.000+02:00,7,1979,16,1225,1106,1406,1212,300,741,0.6803840877914952,0.04341801385681248
317260800000,1980-01-21T02:00:00.000+02:00,7,1979,17,1903,1513,2173,1974,660,1151,1.2600950118764846,0.030171990171990168
317865600000,1980-01-28T02:00:00.000+02:00,7,1979,18,2264,2220,2307,2267,87,1369,1.310204081632653,0.050098994218737626
318470400000,1980-02-04T02:00:00.000+02:00,7,1979,19,2299,2267,2321,2300,-21,1390,0.9922010398613518,0.05294940249173647
319075200000,1980-02-11T02:00:00.000+02:00,7,1979,20,2289,2229,2363,2291,38,1384,0.7354056103108415,0.12011872254541137
319680000000,1980-02-18T02:00:00.000+02:00,7,1979,21,2300,2255,2328,2307,-73,1391,0.4886731391585761,0.16415276232851314
320284800000,1980-02-25T02:00:00.000+02:00,7,1979,22,2279,2255,2307,2267,51,1378,0.23858695652173914,0.24128312412831238
320889600000,1980-03-03T02:00:00.000+02:00,7,1979,23,2364,2307,2434,2363,127,1430,0.07259528130671507,0.3200533778148457
321494400000,1980-03-10T02:00:00.000+02:00,7,1979,24,2535,2445,2608,2544,163,1533,0.02507076425394258,0.38566475992373034
322099200000,1980-03-17T02:00:00.000+02:00,7,1979,25,2697,2637,2756,2693,119,1631,-0.003694126339120798,0.445959595959596
322704000000,1980-03-24T02:00:00.000+02:00,7,1979,26,2846,2770,2934,2845,163,1721,-0.02767338571916638,0.49065420560747663
323308800000,1980-03-31T02:00:00.000+02:00,7,1979,27,2980,2949,3020,2975,71,1803,-0.019091507570770244,0.5
323913600000,1980-04-07T02:00:00.000+02:00,7,1979,28,3036,3020,3065,3032,45,1836,0.004632693580410324,0.47279207920792093
324518400000,1980-04-14T02:00:00.000+02:00,7,1979,29,3007,2965,3065,3008,-101,1819,0.015535292131036813,0.47215737704918026
325123200000,1980-04-21T02:00:00.000+02:00,7,1979,30,2864,2770,2949,2854,-179,1732,0.0028011204481792717,0.5181487603305784
325728000000,1980-04-28T02:00:00.000+02:00,7,1979,31,2667,2585,2747,2680,-162,1613,-0.011123470522803115,0.504595588235294
326332800000,1980-05-05T02:00:00.000+02:00,7,1979,32,2489,2434,2557,2487,-123,1505,-0.001203852327447833,0.501131221719457
326937600000,1980-05-12T02:00:00.000+02:00,7,1979,33,2338,2267,2404,2340,-137,1414,0.031318923687692984,0.46291344123856437
327542400000,1980-05-19T02:00:00.000+02:00,7,1979,34,2148,2030,2248,2149,-217,1299,0.06231454005934718,0.4470588235294119
328147200000,1980-05-26T02:00:00.000+02:00,7,1979,35,1886,1761,2009,1879,-248,1140,0.06734578381437464,0.4303884372177056
328752000000,1980-06-02T02:00:00.000+02:00,7,1979,36,1612,1506,1721,1600,-215,975,0.05982905982905983,0.4257462686567165
329356800000,1980-06-09T02:00:00.000+02:00,7,1979,37,1357,1250,1475,1364,-226,821,0.05275407292474787,0.41540897097625323
329961600000,1980-06-16T02:00:00.000+02:00,7,1979,38,1156,1059,1235,1164,-176,699,0.06445672191528545,0.4
330566400000,1980-06-23T02:00:00.000+02:00,7,1979,39,978,910,1044,975,-134,591,0.07354555433589462,0.4053751399776036
331171200000,1980-06-30T02:00:00.000+02:00,7,1979,40,845,817,879,846,-61,511,0.0959792477302205,0.3548387096774194
331776000000,1980-07-07T02:00:00.000+02:00,7,1979,41,738,699,776,735,-78,446,0.11818181818181818,0.32079900124843946
332380800000,1980-07-14T02:00:00.000+02:00,7,1979,42,655,632,685,650,-53,396,0.13518197573656845,0.30188235294117644
332985600000,1980-07-21T02:00:00.000+02:00,7,1979,43,601,570,630,599,-59,363,0.16472868217054262,0.2607594936708861
333590400000,1980-07-28T02:00:00.000+02:00,7,1979,44,552,537,567,555,-30,334,0.18201284796573874,0.21
334195200000,1980-08-04T02:00:00.000+02:00,7,1979,45,513,497,531,512,-34,310,0.1958041958041958,0.2007782101167317
334800000000,1980-08-11T02:00:00.000+02:00,7,1979,46,485,478,493,485,-15,293,0.22474747474747475,0.19
335404800000,1980-08-18T02:00:00.000+02:00,7,1979,47,458,447,475,456,-28,277,0.24795640326975477,0.16
336009600000,1980-08-25T02:00:00.000+02:00,7,1979,48,431,418,443,430,-25,260,0.26392961876832843,0.14141414141414127
336614400000,1980-09-01T02:00:00.000+02:00,7,1979,49,399,394,412,394,-18,241,0.25471698113207547,0.14397163120567372
337219200000,1980-09-08T02:00:00.000+02:00,7,1979,50,382,368,394,383,-26,231,0.28619528619528617,0.1303641456582633
337824000000,1980-09-15T02:00:00.000+02:00,7,1979,51,355,344,368,354,-25,215,0.2724014336917563,0.12491228070175447
338428800000,1980-09-22T02:00:00.000+02:00,7,1979,52,336,324,344,337,-20,203,0.2727272727272727,0.12216216216216222
339033600000,1980-09-29T02:00:00.000+02:00,2,1979,53,316,314,318,316,-4,55,0.234375,0
339206400000,1980-10-01T02:00:00.000+02:00,7,1980,1,312,310,314,314,0,189,0.25806451612903225,0.13
339811200000,1980-10-08T02:00:00.000+02:00,7,1980,2,303,299,310,299,-11,183,0.26778242677824265,0.1116417910447761
340416000000,1980-10-15T02:00:00.000+02:00,7,1980,3,292,287,295,295,-7,176,0.2532188841201717,0.12
341020800000,1980-10-22T02:00:00.000+02:00,7,1980,4,294,283,318,287,35,178,0.251063829787234,0.14180064308681672
341625600000,1980-10-29T02:00:00.000+02:00,7,1980,5,336,328,342,337,7,203,0.3941908713692946,0.07041666666666663
342230400000,1980-11-05T02:00:00.000+02:00,7,1980,6,357,342,385,344,44,216,0.42231075697211157,0.07042497831743275
342835200000,1980-11-12T02:00:00.000+02:00,7,1980,7,378,368,385,383,0,228,0.4052044609665427,0.09024390243902447
343440000000,1980-11-19T02:00:00.000+02:00,7,1980,8,398,385,407,394,22,240,0.3583617747440273,0.10045941807044412
344044800000,1980-11-26T02:00:00.000+02:00,7,1980,9,426,412,447,422,34,257,0.30275229357798167,0.1325379609544468
344649600000,1980-12-03T02:00:00.000+02:00,7,1980,10,477,456,490,481,34,288,0.2891891891891892,0.14
345254400000,1980-12-10T02:00:00.000+02:00,7,1980,11,517,497,537,515,40,313,0.25181598062953997,0.15182481751824817
345859200000,1980-12-17T02:00:00.000+02:00,7,1980,12,555,543,567,555,24,336,0.2012987012987013,0.2236363636363637
346464000000,1980-12-24T02:00:00.000+02:00,7,1980,13,601,576,620,607,44,363,0.15576923076923077,0.25236457437661225
347068800000,1980-12-31T02:00:00.000+02:00,7,1980,14,656,630,674,662,38,397,0.1232876712328767,0.27
347673600000,1981-01-07T02:00:00.000+02:00,7,1980,15,709,674,741,699,67,429,0.09076923076923077,0.31313131313131315
348278400000,1981-01-14T02:00:00.000+02:00,7,1980,16,781,741,851,772,64,472,0.07133058984910837,0.3
348883200000,1981-01-21T02:00:00.000+02:00,7,1980,17,855,827,879,858,51,517,0.015439429928741092,0.3478547854785478
349488000000,1981-01-28T02:00:00.000+02:00,7,1980,18,925,910,935,929,19,560,-0.05612244897959184,0.3329411764705882
350092800000,1981-02-04T02:00:00.000+02:00,7,1980,19,945,935,965,935,29,571,-0.18110918544194107,0.41346478873239445
350697600000,1981-02-11T02:00:00.000+02:00,7,1980,20,1010,965,1073,1007,108,611,-0.23426838514025777,0.43434343434343436
351302400000,1981-02-18T02:00:00.000+02:00,7,1980,21,1224,1147,1297,1204,149,740,-0.20776699029126214,0.3871361502347418
351907200000,1981-02-25T02:00:00.000+02:00,7,1980,22,1335,1302,1388,1312,86,807,-0.27445652173913043,0.486404833836858
352512000000,1981-03-04T02:00:00.000+02:00,7,1980,23,1462,1419,1546,1445,127,884,-0.3366606170598911,0.5668123930811633
353116800000,1981-03-11T02:00:00.000+02:00,7,1980,24,1888,1590,2220,1856,630,1142,-0.23655479175090982,0.6056059356966199
353721600000,1981-03-18T02:00:00.000+02:00,7,1980,25,2493,2291,2707,2471,416,1508,-0.07905430365718508,0.5039768618944325
354326400000,1981-03-25T02:00:00.000+02:00,7,1980,26,2910,2770,3008,2949,237,1760,-0.0058079945336522035,0.46930109890109883
354931200000,1981-04-01T02:00:00.000+02:00,7,1980,27,3055,3020,3065,3065,45,1848,0.005595786701777485,0.4533333333333335
355536000000,1981-04-08T02:00:00.000+02:00,7,1980,28,3042,3038,3065,3038,28,1840,0.0066181336863004635,0.4682234636871509
356140800000,1981-04-15T02:00:00.000+02:00,7,1980,29,3116,3065,3200,3104,135,1884,0.05234718000675447,0.41760824742268043
356745600000,1981-04-22T02:00:00.000+02:00,7,1980,30,3335,3237,3405,3349,168,2017,0.16771708683473388,0.3
357350400000,1981-04-29T02:00:00.000+02:00,7,1980,31,3404,3349,3456,3405,-56,2059,0.2621431219873934,0.24159663865546216
357955200000,1981-05-06T02:00:00.000+02:00,7,1980,32,3066,2934,3258,3032,-324,1854,0.2303370786516854,0.2501876407305479
358560000000,1981-05-13T02:00:00.000+02:00,7,1980,33,2738,2608,2874,2720,-266,1656,0.20776356418173797,0.26146715034260376
359164800000,1981-05-20T02:00:00.000+02:00,7,1980,34,2388,2248,2544,2373,-297,1444,0.18100890207715134,0.2713043478260869
359769600000,1981-05-27T02:00:00.000+02:00,7,1980,35,2037,1879,2186,2030,-307,1232,0.15280135823429541,0.3320588235294117
360374400000,1981-06-03T02:00:00.000+02:00,7,1980,36,1692,1571,1839,1689,-268,1024,0.11242603550295859,0.36879310344827587
360979200000,1981-06-10T02:00:00.000+02:00,7,1980,37,1425,1312,1546,1419,-234,862,0.10550814584949574,0.38035348837209304
361584000000,1981-06-17T02:00:00.000+02:00,7,1980,38,1189,1091,1276,1194,-184,719,0.09484346224677716,0.38158796489761804
362188800000,1981-06-24T02:00:00.000+02:00,7,1980,39,990,910,1059,988,-149,598,0.0867178924259056,0.39327731092436974
362793600000,1981-07-01T02:00:00.000+02:00,7,1980,40,829,776,884,827,-108,502,0.07522697795071336,0.38499178981937604
363398400000,1981-07-08T02:00:00.000+02:00,7,1980,41,725,685,768,725,-84,439,0.09848484848484848,0.35031166518254675
364003200000,1981-07-15T02:00:00.000+02:00,7,1980,42,638,607,668,637,-61,386,0.10571923743500866,0.3206844919786096
364608000000,1981-07-22T02:00:00.000+02:00,7,1980,43,579,561,599,576,-38,350,0.12209302325581395,0.3009803921568627
365212800000,1981-07-29T02:00:00.000+02:00,7,1980,44,541,525,555,543,-30,327,0.15845824411134904,0.24719101123595502
365817600000,1981-08-05T02:00:00.000+02:00,7,1980,45,497,481,525,490,-44,301,0.1585081585081585,0.24
366422400000,1981-08-12T02:00:00.000+02:00,7,1980,46,464,447,478,469,-31,280,0.1717171717171717,0.2424242424242425
367027200000,1981-08-19T02:00:00.000+02:00,7,1980,47,424,412,443,422,-30,257,0.1553133514986376,0.274285714285714
367632000000,1981-08-26T02:00:00.000+02:00,7,1980,48,407,396,412,412,-16,246,0.1935483870967742,0.18100000000000005
368236800000,1981-09-02T02:00:00.000+02:00,7,1980,49,387,383,394,385,-11,234,0.2169811320754717,0.16679536679536683
368841600000,1981-09-09T02:00:00.000+02:00,7,1980,50,363,352,379,359,-27,220,0.2222222222222222,0.1653631284916201
369446400000,1981-09-16T02:00:00.000+02:00,7,1980,51,337,321,352,344,-30,204,0.2078853046594982,0.18
370051200000,1981-09-23T02:00:00.000+02:00,7,1980,52,309,295,321,310,-27,187,0.17045454545454544,0.18
370656000000,1981-09-30T02:00:00.000+02:00,1,1980,53,290,290,290,290,0,25,0.1328125,0
370742400000,1981-10-01T02:00:00.000+02:00,7,1981,1,283,276,287,283,-7,171,0.14112903225806453,0.22
371347200000,1981-10-08T02:00:00.000+02:00,7,1981,2,267,266,273,266,-7,161,0.11715481171548117,0.25503355704697983
371952000000,1981-10-15T02:00:00.000+02:00,7,1981,3,265,263,266,266,-3,160,0.13733905579399142,0.26
372556800000,1981-10-22T02:00:00.000+02:00,7,1981,4,257,250,262,257,-12,155,0.09361702127659574,0.32106666666666667
373161600000,1981-10-29T02:00:00.000+02:00,7,1981,5,250,247,255,250,4,151,0.03734439834024896,0.36275862068965514
373766400000,1981-11-05T02:00:00.000+02:00,7,1981,6,265,257,281,263,25,160,0.055776892430278883,0.31
374371200000,1981-11-12T02:00:00.000+02:00,7,1981,7,282,273,287,283,0,170,0.048327137546468404,0.36160000000000003
374976000000,1981-11-19T02:00:00.000+02:00,7,1981,8,292,283,303,290,13,176,-0.0034129692832764505,0.44
375580800000,1981-11-26T02:00:00.000+02:00,7,1981,9,313,306,324,310,18,189,-0.04281345565749235,0.47818815331010456
376185600000,1981-12-03T02:00:00.000+02:00,7,1981,10,338,331,354,334,23,204,-0.08648648648648649,0.56
376790400000,1981-12-10T02:00:00.000+02:00,7,1981,11,384,364,390,390,26,232,-0.07021791767554479,0.5437500000000002
377395200000,1981-12-17T02:00:00.000+02:00,7,1981,12,398,390,403,403,7,241,-0.13852813852813853,0.67
378000000000,1981-12-24T02:00:00.000+02:00,7,1981,13,401,396,407,403,11,243,-0.22884615384615384,0.7878787878787881
378604800000,1981-12-31T02:00:00.000+02:00,7,1981,14,424,407,439,427,32,256,-0.273972602739726,0.848868778280543
379209600000,1982-01-07T02:00:00.000+02:00,7,1981,15,456,443,475,452,32,276,-0.29846153846153844,0.898989898989899
379814400000,1982-01-14T02:00:00.000+02:00,7,1981,16,504,481,525,507,44,305,-0.30864197530864196,0.8868571428571428
380419200000,1982-01-21T02:00:00.000+02:00,7,1981,17,547,531,567,548,35,331,-0.3503562945368171,0.8884210526315789
381024000000,1982-01-28T02:00:00.000+02:00,7,1981,18,592,570,607,593,37,358,-0.39591836734693875,0.8884916201117319
381628800000,1982-02-04T02:00:00.000+02:00,7,1981,19,630,612,650,620,38,381,-0.4540727902946274,0.9
382233600000,1982-02-11T02:00:00.000+02:00,7,1981,20,664,650,685,662,34,402,-0.4965883244882487,0.9399761620977354
382838400000,1982-02-18T02:00:00.000+02:00,7,1981,21,699,690,711,699,21,423,-0.5475728155339806,0.9673059360730595
383443200000,1982-02-25T02:00:00.000+02:00,7,1981,22,745,725,764,745,39,450,-0.595108695652174,0.9635955056179776
384048000000,1982-03-04T02:00:00.000+02:00,7,1981,23,779,768,790,776,22,471,-0.646551724137931,0.9497916666666666
384652800000,1982-03-11T02:00:00.000+02:00,7,1981,24,820,798,837,820,39,496,-0.66841892438334,0.9495299539170508
385257600000,1982-03-18T02:00:00.000+02:00,7,1981,25,860,846,884,851,38,520,-0.6823051348356114,0.9495056179775281
385862400000,1982-03-25T02:00:00.000+02:00,7,1981,26,945,903,995,941,92,572,-0.6771438332763922,0.9441964285714287
386467200000,1982-04-01T02:00:00.000+02:00,7,1981,27,1084,1007,1184,1055,178,656,-0.6431863067807768,0.9197500000000001
387072000000,1982-04-08T02:00:00.000+02:00,7,1981,28,1279,1200,1339,1284,140,773,-0.5767703507610854,0.8793340732519423
387676800000,1982-04-15T02:00:00.000+02:00,7,1981,29,1398,1379,1419,1388,40,845,-0.5278622087132725,0.865761500669942
388281600000,1982-04-22T02:00:00.000+02:00,7,1981,30,1327,1284,1435,1312,-150,803,-0.5353641456582633,0.859723865877712
388886400000,1982-04-29T02:00:00.000+02:00,7,1981,31,1273,1246,1284,1276,-30,770,-0.5279940674823879,0.8698106796116505
389491200000,1982-05-06T02:00:00.000+02:00,7,1981,32,1201,1175,1222,1204,-47,726,-0.5180577849117175,0.8934810951760104
390096000000,1982-05-13T02:00:00.000+02:00,7,1981,33,1147,1123,1155,1155,-32,694,-0.49404499338332597,0.896046942557134
390700800000,1982-05-20T02:00:00.000+02:00,7,1981,34,1075,1047,1106,1073,-58,650,-0.46834817012858554,0.8796666666666667
391305600000,1982-05-27T02:00:00.000+02:00,7,1981,35,1015,988,1044,1015,-56,614,-0.4255800792303339,0.8598508059144798
391910400000,1982-06-03T02:00:00.000+02:00,7,1981,36,920,864,975,929,-111,556,-0.39513477975016437,0.8584096738732137
392515200000,1982-06-10T02:00:00.000+02:00,7,1981,37,800,745,846,790,-100,484,-0.37936384794414274,0.8465116279069768
393120000000,1982-06-17T02:00:00.000+02:00,7,1981,38,666,620,725,662,-105,403,-0.3867403314917127,0.8416666666666667
393724800000,1982-06-24T02:00:00.000+02:00,7,1981,39,574,548,607,570,-59,347,-0.3699231613611416,0.8280523731587562
394329600000,1982-07-01T02:00:00.000+02:00,7,1981,40,515,497,537,512,-40,311,-0.3320363164721141,0.8027681660899653
394934400000,1982-07-08T02:00:00.000+02:00,7,1981,41,482,469,493,481,-23,292,-0.2696969696969697,0.7488500459981601
395539200000,1982-07-15T02:00:00.000+02:00,7,1981,42,449,439,456,447,-18,272,-0.2218370883882149,0.72
396144000000,1982-07-22T02:00:00.000+02:00,7,1981,43,424,412,435,422,-23,257,-0.17829457364341086,0.6852307692307692
396748800000,1982-07-29T02:00:00.000+02:00,7,1981,44,396,390,407,396,-17,240,-0.15203426124197003,0.6625
397353600000,1982-08-05T02:00:00.000+02:00,7,1981,45,376,364,385,379,-21,228,-0.12354312354312354,0.6060606060606061
397958400000,1982-08-12T02:00:00.000+02:00,7,1981,46,353,347,359,354,-11,214,-0.10858585858585859,0.59155672823219
398563200000,1982-08-19T02:00:00.000+02:00,7,1981,47,337,328,347,337,-20,204,-0.08174386920980926,0.5545454545454547
399168000000,1982-08-26T02:00:00.000+02:00,7,1981,48,323,321,324,324,-3,195,-0.05278592375366569,0.5347261146496816
399772800000,1982-09-02T02:00:00.000+02:00,7,1981,49,311,299,321,314,-22,188,-0.0220125786163522,0.51
400377600000,1982-09-09T02:00:00.000+02:00,7,1981,50,283,276,290,283,-14,171,-0.04713804713804714,0.5268874172185428
400982400000,1982-09-16T02:00:00.000+02:00,7,1981,51,272,269,273,273,-4,165,-0.025089605734767026,0.48320000000000013
401587200000,1982-09-23T02:00:00.000+02:00,7,1981,52,257,247,262,257,-15,155,-0.026515151515151516,0.5
402192000000,1982-09-30T02:00:00.000+02:00,1,1981,53,242,242,242,242,0,21,-0.0546875,0
402278400000,1982-10-01T02:00:00.000+02:00,7,1982,1,263,255,273,262,19,159,0.06048387096774194,0.35522388059701515
402883200000,1982-10-08T02:00:00.000+02:00,7,1982,2,270,259,276,273,-14,164,0.1297071129707113,0.24096385542168677
403488000000,1982-10-15T02:00:00.000+02:00,7,1982,3,257,255,259,257,2,155,0.10300429184549356,0.3241739130434782
404092800000,1982-10-22T02:00:00.000+02:00,7,1982,4,273,262,283,273,21,165,0.16170212765957448,0.2208695652173914
404697600000,1982-10-29T02:00:00.000+02:00,7,1982,5,289,287,290,290,3,175,0.1991701244813278,0.1805263157894737
405302400000,1982-11-05T02:00:00.000+02:00,7,1982,6,295,287,306,295,19,179,0.1752988047808765,0.20558659217877107
405907200000,1982-11-12T02:00:00.000+02:00,7,1982,7,324,310,347,318,37,196,0.20446096654275092,0.20059523809523808
406512000000,1982-11-19T02:00:00.000+02:00,7,1982,8,375,359,403,368,44,227,0.27986348122866894,0.13
407116800000,1982-11-26T02:00:00.000+02:00,7,1982,9,435,412,475,427,62,263,0.3302752293577982,0.12
407721600000,1982-12-03T02:00:00.000+02:00,7,1982,10,491,481,503,493,22,297,0.327027027027027,0.11028037383177569
408326400000,1982-12-10T02:00:00.000+02:00,7,1982,11,525,512,537,525,25,318,0.2711864406779661,0.1328729281767955
408931200000,1982-12-17T02:00:00.000+02:00,7,1982,12,566,543,588,567,46,342,0.22510822510822512,0.17826638477801282
409536000000,1982-12-24T02:00:00.000+02:00,7,1982,13,612,599,632,607,32,370,0.17692307692307693,0.24
410140800000,1982-12-31T02:00:00.000+02:00,7,1982,14,656,637,685,648,48,397,0.1232876712328767,0.27
410745600000,1983-01-07T02:00:00.000+02:00,7,1982,15,711,685,735,725,51,430,0.09384615384615384,0.3056603773584905
411350400000,1983-01-14T02:00:00.000+02:00,7,1982,16,765,735,772,768,33,463,0.04938271604938271,0.33
411955200000,1983-01-21T02:00:00.000+02:00,7,1982,17,778,768,790,776,22,470,-0.07600950118764846,0.44516129032258067
412560000000,1983-01-28T02:00:00.000+02:00,7,1982,18,814,798,835,817,37,492,-0.16938775510204082,0.5012722646310432
413164800000,1983-02-04T02:00:00.000+02:00,7,1982,19,848,837,851,851,14,513,-0.2651646447140381,0.55
413769600000,1983-02-11T02:00:00.000+02:00,7,1982,20,870,864,872,872,8,526,-0.34040940106141016,0.6182805429864253
414374400000,1983-02-18T02:00:00.000+02:00,7,1982,21,873,864,893,872,21,528,-0.4349514563106796,0.7715555555555556
414979200000,1983-02-25T02:00:00.000+02:00,7,1982,22,931,903,954,941,51,563,-0.4940217391304348,0.7698346513299784
415584000000,1983-03-04T02:00:00.000+02:00,7,1982,23,982,954,1015,975,61,594,-0.5544464609800362,0.7766666666666666
416188800000,1983-03-11T02:00:00.000+02:00,7,1982,24,1047,1026,1078,1044,52,633,-0.5766275778406793,0.8027681660899653
416793600000,1983-03-18T02:00:00.000+02:00,7,1982,25,1084,1078,1091,1078,13,655,-0.5995567048393055,0.8280974325213957
417398400000,1983-03-25T02:00:00.000+02:00,7,1982,26,1116,1091,1140,1123,32,675,-0.6187222412025966,0.8497931553215494
